Tool;Model;RunIndex;PhaseName;MetricName;MetricValue
NMF;GeneratedI10O2Seed68.ttmodel;4;Load;Time;576709800
NMF;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;144834560
NMF;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5593349500
NMF;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;310362112
NMF;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;456572700
NMF;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75497472
NMF;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1845911400
NMF;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;201256960
NMF;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;39258413300
NMF;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859705344
NMF;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;444900600
NMF;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75890688
NMF;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;6911068900
NMF;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;382570496
NMF;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1540087010100
NMF;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;2014482432
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;670956400
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;74711040
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Load;Time;31607900
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;76677120
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;231744200
NMF_DisabledTieredPGO;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;80609280
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;460975200
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75104256
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Load;Time;102319000
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;86900736
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1278997100
NMF_DisabledTieredPGO;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170917888
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;459453800
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;74842112
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Load;Time;134382200
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89391104
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1287619900
NMF_DisabledTieredPGO;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170655744
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;450319500
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75235328
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Load;Time;419115200
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;143130624
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5343372400
NMF_DisabledTieredPGO;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;306982912
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;470863100
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75104256
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1638241900
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;194555904
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;39802801400
NMF_DisabledTieredPGO;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;858025984
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;442074700
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;74973184
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;7107813000
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;372240384
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1582498513300
NMF_DisabledTieredPGO;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1957462016
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;684877300
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;74973184
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Load;Time;28002000
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;76677120
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;241221300
NMF_MaxTypeChecks0;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;80740352
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;447726900
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Load;Time;111404300
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;86769664
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1541951900
NMF_MaxTypeChecks0;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170917888
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;457275700
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Load;Time;134133400
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89391104
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1532735800
NMF_MaxTypeChecks0;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;171048960
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;484434700
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75235328
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Load;Time;476700900
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;143261696
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5855087600
NMF_MaxTypeChecks0;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;308084736
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;463861500
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1869250500
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;195211264
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;40603226700
NMF_MaxTypeChecks0;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859820032
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;452665800
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;7277891200
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;381509632
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1534278076400
NMF_MaxTypeChecks0;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1995636736
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;720796000
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;74973184
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Load;Time;32263300
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;76546048
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;212128100
NMF_MaxTypeChecks1;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;80609280
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;457048100
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Load;Time;110312000
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;86769664
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1415008800
NMF_MaxTypeChecks1;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170786816
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;444755000
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Load;Time;152419900
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89653248
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1417139200
NMF_MaxTypeChecks1;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170786816
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;450355500
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Load;Time;457250000
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;144441344
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5529089300
NMF_MaxTypeChecks1;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;309608448
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;435668000
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1853340100
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;201256960
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;37250364600
NMF_MaxTypeChecks1;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859336704
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;440578200
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;6826923800
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;382701568
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1571964593600
NMF_MaxTypeChecks1;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1942454272
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;684283300
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;74973184
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Load;Time;28291700
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;76677120
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;217439900
NMF_MaxTypeChecks2;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;80871424
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;454839700
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Load;Time;121077800
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;86769664
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1457515700
NMF_MaxTypeChecks2;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170655744
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;464471100
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Load;Time;130289000
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89522176
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1483371000
NMF_MaxTypeChecks2;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170655744
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;452158400
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Load;Time;474326800
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;144441344
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5816614000
NMF_MaxTypeChecks2;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;309481472
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;449392600
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1900452200
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;201375744
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;38838870200
NMF_MaxTypeChecks2;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859414528
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;455965200
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75759616
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;6976394200
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;382992384
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1499923988700
NMF_MaxTypeChecks2;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;2052022272
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;667901800
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Load;Time;28862900
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;77201408
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;218874700
NMF_MaxTypeChecks3;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;81133568
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;442758900
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75759616
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Load;Time;113954700
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;87031808
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1438595400
NMF_MaxTypeChecks3;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;171180032
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;456263900
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75759616
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Load;Time;118750100
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89915392
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1487934300
NMF_MaxTypeChecks3;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170917888
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;447795700
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Load;Time;511032100
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;144834560
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5547161900
NMF_MaxTypeChecks3;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;309518336
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;441501500
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1870143800
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;201551872
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;37651580800
NMF_MaxTypeChecks3;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859357184
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;468592200
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75759616
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;6825725300
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;383168512
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1546900001600
NMF_MaxTypeChecks3;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1977171968
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;683484800
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Load;Time;31129500
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;76939264
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;230717900
NMF_MaxTypeChecks4;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;80871424
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;458206200
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Load;Time;98774000
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;87031808
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1383275200
NMF_MaxTypeChecks4;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170917888
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;452605500
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Load;Time;123937600
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89522176
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1489039400
NMF_MaxTypeChecks4;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170393600
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;451833900
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Load;Time;480402500
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;145096704
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5599664400
NMF_MaxTypeChecks4;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;309542912
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;433092700
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75759616
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1960706700
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;202469376
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;39557241700
NMF_MaxTypeChecks4;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;859672576
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;446866600
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;7093570400
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;382902272
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1615452304400
NMF_MaxTypeChecks4;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1980149760
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Initialization;Time;832875200
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Initialization;Memory;75628544
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Load;Time;30082600
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Load;Memory;77201408
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Initial;Time;232897600
NMF_MaxTypeChecks5;GeneratedI4O2Seed42.ttmodel;4;Initial;Memory;81395712
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Initialization;Time;449841200
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Load;Time;112999600
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Load;Memory;87031808
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Initial;Time;1476023800
NMF_MaxTypeChecks5;GeneratedI8O2Seed68.ttmodel;4;Initial;Memory;170786816
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Initialization;Time;432193800
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Load;Time;120321800
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Load;Memory;89653248
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Initial;Time;1455922600
NMF_MaxTypeChecks5;GeneratedI8O4Seed68.ttmodel;4;Initial;Memory;170917888
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Initialization;Time;437391000
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Load;Time;605196300
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Load;Memory;146145280
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Initial;Time;5507060500
NMF_MaxTypeChecks5;GeneratedI10O2Seed68.ttmodel;4;Initial;Memory;310341632
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Time;427466400
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Initialization;Memory;75497472
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Load;Time;1877689400
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Load;Memory;201404416
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Initial;Time;37555112400
NMF_MaxTypeChecks5;GeneratedI12O2Seed7634.ttmodel;4;Initial;Memory;863068160
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Time;452200300
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Initialization;Memory;75366400
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Load;Time;6794711900
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Load;Memory;383471616
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Initial;Time;1765628398800
NMF_MaxTypeChecks5;GeneratedI14O4Seed7634.ttmodel;4;Initial;Memory;1996333056
